,fips,county,province_state,country,covid_last_update,covid_latitude,covid_longitudue,covid_confirmed,covid_death,covid_recoverd,covid_active,combined_key,covid_indidence_rate,covid_case_fatality_ratio,Population,earthquake_id,eipicenter,earthquake_date,earthquake_latidute,earthquake_longitude,magnitude,fire_name,fire_is_final,fire_started,acres_burned,fire_percent_contained,fire_longitude,fire_latitude,fire_is_active,is_calfireincident,fire_location
239,6029.0,Kern,California,US,2020-10-17 04:24:12,35.34329425,-118.7277796,33225.0,406.0,0.0,32819.0,"Kern, California, US",3690.83827851971,1.2219714070729872,900202,39406880,"13 km (8.125 mi) SW of Searles Valley, CA",2020-04-26,35.67,-117.5,4.0,Bena Fire,True,2020-07-01T16:32:50Z,2900.0,100.0,-118.70273200000001,35.310132,False,True,"Bena Road and Caliente Bodfish Road, East of Bakersfield"
240,6029.0,Kern,California,US,2020-10-17 04:24:12,35.34329425,-118.7277796,33225.0,406.0,0.0,32819.0,"Kern, California, US",3690.83827851971,1.2219714070729872,900202,39406880,"13 km (8.125 mi) SW of Searles Valley, CA",2020-04-26,35.67,-117.5,4.0,Sheep Fire,True,2020-07-30T16:14:47Z,233.0,100.0,-118.7933,35.143570000000004,False,False,"Comanche Point Rd, south east of Bakersfield "
241,6029.0,Kern,California,US,2020-10-17 04:24:12,35.34329425,-118.7277796,33225.0,406.0,0.0,32819.0,"Kern, California, US",3690.83827851971,1.2219714070729872,900202,39406880,"13 km (8.125 mi) SW of Searles Valley, CA",2020-04-26,35.67,-117.5,4.0,Stagecoach Fire,True,2020-08-03T17:33:03Z,7760.0,100.0,-118.53361000000001,35.430440000000004,False,True,Stagecoach Drive and Piute Meadow Road South of Lake Isabella in Kern County. 
242,6029.0,Kern,California,US,2020-10-17 04:24:12,35.34329425,-118.7277796,33225.0,406.0,0.0,32819.0,"Kern, California, US",3690.83827851971,1.2219714070729872,900202,39406880,"13 km (8.125 mi) SW of Searles Valley, CA",2020-04-26,35.67,-117.5,4.0,Fort Fire,True,2020-08-06T08:24:00Z,277.0,100.0,-118.92967,34.93929,False,True,Grapevine Rd and I-5
243,6029.0,Kern,California,US,2020-10-17 04:24:12,35.34329425,-118.7277796,33225.0,406.0,0.0,32819.0,"Kern, California, US",3690.83827851971,1.2219714070729872,900202,39406880,"13 km (8.125 mi) SW of Searles Valley, CA",2020-04-26,35.67,-117.5,4.0,Soda Fire,True,2020-08-12T11:43:49Z,424.0,100.0,-119.44497700000001,34.962524,False,False,"Soda Lake Rd and Hwy 33, south of Maricopa"
244,6029.0,Kern,California,US,2020-10-17 04:24:12,35.34329425,-118.7277796,33225.0,406.0,0.0,32819.0,"Kern, California, US",3690.83827851971,1.2219714070729872,900202,39127167,"14 km (8.75 mi) SSW of Tehachapi, CA",2020-04-03,35.01,-118.5,3.5,Baker Fire,True,2020-06-17T20:22:58Z,165.0,100.0,-118.6894,35.27678,False,False,"Bena Rd and Caliente Bodfish Rd, east of Bakersfield  "
245,6029.0,Kern,California,US,2020-10-17 04:24:12,35.34329425,-118.7277796,33225.0,406.0,0.0,32819.0,"Kern, California, US",3690.83827851971,1.2219714070729872,900202,39127167,"14 km (8.75 mi) SSW of Tehachapi, CA",2020-04-03,35.01,-118.5,3.5,Bena Fire,True,2020-07-01T16:32:50Z,2900.0,100.0,-118.70273200000001,35.310132,False,True,"Bena Road and Caliente Bodfish Road, East of Bakersfield"
246,6029.0,Kern,California,US,2020-10-17 04:24:12,35.34329425,-118.7277796,33225.0,406.0,0.0,32819.0,"Kern, California, US",3690.83827851971,1.2219714070729872,900202,39127167,"14 km (8.75 mi) SSW of Tehachapi, CA",2020-04-03,35.01,-118.5,3.5,Sheep Fire,True,2020-07-30T16:14:47Z,233.0,100.0,-118.7933,35.143570000000004,False,False,"Comanche Point Rd, south east of Bakersfield "
247,6029.0,Kern,California,US,2020-10-17 04:24:12,35.34329425,-118.7277796,33225.0,406.0,0.0,32819.0,"Kern, California, US",3690.83827851971,1.2219714070729872,900202,39127167,"14 km (8.75 mi) SSW of Tehachapi, CA",2020-04-03,35.01,-118.5,3.5,Stagecoach Fire,True,2020-08-03T17:33:03Z,7760.0,100.0,-118.53361000000001,35.430440000000004,False,True,Stagecoach Drive and Piute Meadow Road South of Lake Isabella in Kern County. 
248,6029.0,Kern,California,US,2020-10-17 04:24:12,35.34329425,-118.7277796,33225.0,406.0,0.0,32819.0,"Kern, California, US",3690.83827851971,1.2219714070729872,900202,39127167,"14 km (8.75 mi) SSW of Tehachapi, CA",2020-04-03,35.01,-118.5,3.5,Fort Fire,True,2020-08-06T08:24:00Z,277.0,100.0,-118.92967,34.93929,False,True,Grapevine Rd and I-5
249,6029.0,Kern,California,US,2020-10-17 04:24:12,35.34329425,-118.7277796,33225.0,406.0,0.0,32819.0,"Kern, California, US",3690.83827851971,1.2219714070729872,900202,39127167,"14 km (8.75 mi) SSW of Tehachapi, CA",2020-04-03,35.01,-118.5,3.5,Soda Fire,True,2020-08-12T11:43:49Z,424.0,100.0,-119.44497700000001,34.962524,False,False,"Soda Lake Rd and Hwy 33, south of Maricopa"
250,6029.0,Kern,California,US,2020-10-17 04:24:12,35.34329425,-118.7277796,33225.0,406.0,0.0,32819.0,"Kern, California, US",3690.83827851971,1.2219714070729872,900202,39108583,"15 km (9.375 mi) ENE of Ridgecrest, CA",2020-03-20,35.66,-117.52,3.6,Baker Fire,True,2020-06-17T20:22:58Z,165.0,100.0,-118.6894,35.27678,False,False,"Bena Rd and Caliente Bodfish Rd, east of Bakersfield  "
251,6029.0,Kern,California,US,2020-10-17 04:24:12,35.34329425,-118.7277796,33225.0,406.0,0.0,32819.0,"Kern, California, US",3690.83827851971,1.2219714070729872,900202,39108583,"15 km (9.375 mi) ENE of Ridgecrest, CA",2020-03-20,35.66,-117.52,3.6,Bena Fire,True,2020-07-01T16:32:50Z,2900.0,100.0,-118.70273200000001,35.310132,False,True,"Bena Road and Caliente Bodfish Road, East of Bakersfield"
252,6029.0,Kern,California,US,2020-10-17 04:24:12,35.34329425,-118.7277796,33225.0,406.0,0.0,32819.0,"Kern, California, US",3690.83827851971,1.2219714070729872,900202,39108583,"15 km (9.375 mi) ENE of Ridgecrest, CA",2020-03-20,35.66,-117.52,3.6,Sheep Fire,True,2020-07-30T16:14:47Z,233.0,100.0,-118.7933,35.143570000000004,False,False,"Comanche Point Rd, south east of Bakersfield "
253,6029.0,Kern,California,US,2020-10-17 04:24:12,35.34329425,-118.7277796,33225.0,406.0,0.0,32819.0,"Kern, California, US",3690.83827851971,1.2219714070729872,900202,39108583,"15 km (9.375 mi) ENE of Ridgecrest, CA",2020-03-20,35.66,-117.52,3.6,Stagecoach Fire,True,2020-08-03T17:33:03Z,7760.0,100.0,-118.53361000000001,35.430440000000004,False,True,Stagecoach Drive and Piute Meadow Road South of Lake Isabella in Kern County. 
254,6029.0,Kern,California,US,2020-10-17 04:24:12,35.34329425,-118.7277796,33225.0,406.0,0.0,32819.0,"Kern, California, US",3690.83827851971,1.2219714070729872,900202,39108583,"15 km (9.375 mi) ENE of Ridgecrest, CA",2020-03-20,35.66,-117.52,3.6,Fort Fire,True,2020-08-06T08:24:00Z,277.0,100.0,-118.92967,34.93929,False,True,Grapevine Rd and I-5
255,6029.0,Kern,California,US,2020-10-17 04:24:12,35.34329425,-118.7277796,33225.0,406.0,0.0,32819.0,"Kern, California, US",3690.83827851971,1.2219714070729872,900202,39108583,"15 km (9.375 mi) ENE of Ridgecrest, CA",2020-03-20,35.66,-117.52,3.6,Soda Fire,True,2020-08-12T11:43:49Z,424.0,100.0,-119.44497700000001,34.962524,False,False,"Soda Lake Rd and Hwy 33, south of Maricopa"
256,6029.0,Kern,California,US,2020-10-17 04:24:12,35.34329425,-118.7277796,33225.0,406.0,0.0,32819.0,"Kern, California, US",3690.83827851971,1.2219714070729872,900202,39028647,"13 km (8.125 mi) ENE of Ridgecrest, CA",2020-01-08,35.68,-117.55,3.5,Baker Fire,True,2020-06-17T20:22:58Z,165.0,100.0,-118.6894,35.27678,False,False,"Bena Rd and Caliente Bodfish Rd, east of Bakersfield  "
257,6029.0,Kern,California,US,2020-10-17 04:24:12,35.34329425,-118.7277796,33225.0,406.0,0.0,32819.0,"Kern, California, US",3690.83827851971,1.2219714070729872,900202,39028647,"13 km (8.125 mi) ENE of Ridgecrest, CA",2020-01-08,35.68,-117.55,3.5,Bena Fire,True,2020-07-01T16:32:50Z,2900.0,100.0,-118.70273200000001,35.310132,False,True,"Bena Road and Caliente Bodfish Road, East of Bakersfield"
258,6029.0,Kern,California,US,2020-10-17 04:24:12,35.34329425,-118.7277796,33225.0,406.0,0.0,32819.0,"Kern, California, US",3690.83827851971,1.2219714070729872,900202,39028647,"13 km (8.125 mi) ENE of Ridgecrest, CA",2020-01-08,35.68,-117.55,3.5,Sheep Fire,True,2020-07-30T16:14:47Z,233.0,100.0,-118.7933,35.143570000000004,False,False,"Comanche Point Rd, south east of Bakersfield "
259,6029.0,Kern,California,US,2020-10-17 04:24:12,35.34329425,-118.7277796,33225.0,406.0,0.0,32819.0,"Kern, California, US",3690.83827851971,1.2219714070729872,900202,39028647,"13 km (8.125 mi) ENE of Ridgecrest, CA",2020-01-08,35.68,-117.55,3.5,Stagecoach Fire,True,2020-08-03T17:33:03Z,7760.0,100.0,-118.53361000000001,35.430440000000004,False,True,Stagecoach Drive and Piute Meadow Road South of Lake Isabella in Kern County. 
260,6029.0,Kern,California,US,2020-10-17 04:24:12,35.34329425,-118.7277796,33225.0,406.0,0.0,32819.0,"Kern, California, US",3690.83827851971,1.2219714070729872,900202,39028647,"13 km (8.125 mi) ENE of Ridgecrest, CA",2020-01-08,35.68,-117.55,3.5,Fort Fire,True,2020-08-06T08:24:00Z,277.0,100.0,-118.92967,34.93929,False,True,Grapevine Rd and I-5
261,6029.0,Kern,California,US,2020-10-17 04:24:12,35.34329425,-118.7277796,33225.0,406.0,0.0,32819.0,"Kern, California, US",3690.83827851971,1.2219714070729872,900202,39028647,"13 km (8.125 mi) ENE of Ridgecrest, CA",2020-01-08,35.68,-117.55,3.5,Soda Fire,True,2020-08-12T11:43:49Z,424.0,100.0,-119.44497700000001,34.962524,False,False,"Soda Lake Rd and Hwy 33, south of Maricopa"
262,6031.0,Kings,California,US,2020-10-17 04:24:12,36.07409056,-119.8159973,8134.0,83.0,0.0,8051.0,"Kings, California, US",5318.425526350204,1.020408163265306,152940,,,,,,,Interstate 5 Fire,True,2020-05-03T15:52:04Z,2060.0,100.0,-120.106407,36.075003,False,False,"Interstate 5 & Avenal Cutoff, south of Fresno County line"
263,6033.0,Lake,California,US,2020-10-17 04:24:12,39.10124298,-122.7536244,642.0,14.0,0.0,628.0,"Lake, California, US",997.1111732364177,2.1806853582554515,64386,73443355,"1 km (0.625 mi) NNE of The Geysers, CA",2020-08-12,38.79,-122.75,3.9,August Complex (includes Doe Fire),False,2020-08-16T20:37:26Z,1032209.0,80.0,-122.67299999999999,39.775999999999996,True,True," Mendocino, Humboldt, Trinity, Tehama, Glenn, Lake, & Colusa "
264,6033.0,Lake,California,US,2020-10-17 04:24:12,39.10124298,-122.7536244,642.0,14.0,0.0,628.0,"Lake, California, US",997.1111732364177,2.1806853582554515,64386,73443355,"1 km (0.625 mi) NNE of The Geysers, CA",2020-08-12,38.79,-122.75,3.9,"LNU Lightning Complex (includes Hennessey, Gamble, 15-10, Spanish, Markley, 13-4, 11-16, Walbridge)",True,2020-08-17T06:40:00Z,363220.0,100.0,-122.14863999999999,38.48193,False,True,See details below
265,6033.0,Lake,California,US,2020-10-17 04:24:12,39.10124298,-122.7536244,642.0,14.0,0.0,628.0,"Lake, California, US",997.1111732364177,2.1806853582554515,64386,73443355,"1 km (0.625 mi) NNE of The Geysers, CA",2020-08-12,38.79,-122.75,3.9,Catholic Fire,True,2020-09-01T17:34:38Z,13.0,100.0,-122.637037,39.012743,False,True,"Highway 20 and Catholic Church Rd, east of Clearlake Oaks"
266,6033.0,Lake,California,US,2020-10-17 04:24:12,39.10124298,-122.7536244,642.0,14.0,0.0,628.0,"Lake, California, US",997.1111732364177,2.1806853582554515,64386,73421981,"2 km (1.25 mi) NW of The Geysers, CA",2020-07-05,38.79,-122.77,4.0,August Complex (includes Doe Fire),False,2020-08-16T20:37:26Z,1032209.0,80.0,-122.67299999999999,39.775999999999996,True,True," Mendocino, Humboldt, Trinity, Tehama, Glenn, Lake, & Colusa "
267,6033.0,Lake,California,US,2020-10-17 04:24:12,39.10124298,-122.7536244,642.0,14.0,0.0,628.0,"Lake, California, US",997.1111732364177,2.1806853582554515,64386,73421981,"2 km (1.25 mi) NW of The Geysers, CA",2020-07-05,38.79,-122.77,4.0,"LNU Lightning Complex (includes Hennessey, Gamble, 15-10, Spanish, Markley, 13-4, 11-16, Walbridge)",True,2020-08-17T06:40:00Z,363220.0,100.0,-122.14863999999999,38.48193,False,True,See details below
268,6033.0,Lake,California,US,2020-10-17 04:24:12,39.10124298,-122.7536244,642.0,14.0,0.0,628.0,"Lake, California, US",997.1111732364177,2.1806853582554515,64386,73421981,"2 km (1.25 mi) NW of The Geysers, CA",2020-07-05,38.79,-122.77,4.0,Catholic Fire,True,2020-09-01T17:34:38Z,13.0,100.0,-122.637037,39.012743,False,True,"Highway 20 and Catholic Church Rd, east of Clearlake Oaks"
269,6033.0,Lake,California,US,2020-10-17 04:24:12,39.10124298,-122.7536244,642.0,14.0,0.0,628.0,"Lake, California, US",997.1111732364177,2.1806853582554515,64386,73358970,"2 km (1.25 mi) NNW of The Geysers, CA",2020-03-25,38.79,-122.77,4.1,August Complex (includes Doe Fire),False,2020-08-16T20:37:26Z,1032209.0,80.0,-122.67299999999999,39.775999999999996,True,True," Mendocino, Humboldt, Trinity, Tehama, Glenn, Lake, & Colusa "
270,6033.0,Lake,California,US,2020-10-17 04:24:12,39.10124298,-122.7536244,642.0,14.0,0.0,628.0,"Lake, California, US",997.1111732364177,2.1806853582554515,64386,73358970,"2 km (1.25 mi) NNW of The Geysers, CA",2020-03-25,38.79,-122.77,4.1,"LNU Lightning Complex (includes Hennessey, Gamble, 15-10, Spanish, Markley, 13-4, 11-16, Walbridge)",True,2020-08-17T06:40:00Z,363220.0,100.0,-122.14863999999999,38.48193,False,True,See details below
271,6033.0,Lake,California,US,2020-10-17 04:24:12,39.10124298,-122.7536244,642.0,14.0,0.0,628.0,"Lake, California, US",997.1111732364177,2.1806853582554515,64386,73358970,"2 km (1.25 mi) NNW of The Geysers, CA",2020-03-25,38.79,-122.77,4.1,Catholic Fire,True,2020-09-01T17:34:38Z,13.0,100.0,-122.637037,39.012743,False,True,"Highway 20 and Catholic Church Rd, east of Clearlake Oaks"
272,6033.0,Lake,California,US,2020-10-17 04:24:12,39.10124298,-122.7536244,642.0,14.0,0.0,628.0,"Lake, California, US",997.1111732364177,2.1806853582554515,64386,73347185,"7 km (4.375 mi) W of Cobb, CA",2020-02-27,38.83,-122.81,3.7,August Complex (includes Doe Fire),False,2020-08-16T20:37:26Z,1032209.0,80.0,-122.67299999999999,39.775999999999996,True,True," Mendocino, Humboldt, Trinity, Tehama, Glenn, Lake, & Colusa "
273,6033.0,Lake,California,US,2020-10-17 04:24:12,39.10124298,-122.7536244,642.0,14.0,0.0,628.0,"Lake, California, US",997.1111732364177,2.1806853582554515,64386,73347185,"7 km (4.375 mi) W of Cobb, CA",2020-02-27,38.83,-122.81,3.7,"LNU Lightning Complex (includes Hennessey, Gamble, 15-10, Spanish, Markley, 13-4, 11-16, Walbridge)",True,2020-08-17T06:40:00Z,363220.0,100.0,-122.14863999999999,38.48193,False,True,See details below
274,6033.0,Lake,California,US,2020-10-17 04:24:12,39.10124298,-122.7536244,642.0,14.0,0.0,628.0,"Lake, California, US",997.1111732364177,2.1806853582554515,64386,73347185,"7 km (4.375 mi) W of Cobb, CA",2020-02-27,38.83,-122.81,3.7,Catholic Fire,True,2020-09-01T17:34:38Z,13.0,100.0,-122.637037,39.012743,False,True,"Highway 20 and Catholic Church Rd, east of Clearlake Oaks"
275,6033.0,Lake,California,US,2020-10-17 04:24:12,39.10124298,-122.7536244,642.0,14.0,0.0,628.0,"Lake, California, US",997.1111732364177,2.1806853582554515,64386,73346395,"6 km (3.75 mi) WNW of Cobb, CA",2020-02-26,38.83,-122.79,3.7,August Complex (includes Doe Fire),False,2020-08-16T20:37:26Z,1032209.0,80.0,-122.67299999999999,39.775999999999996,True,True," Mendocino, Humboldt, Trinity, Tehama, Glenn, Lake, & Colusa "
276,6033.0,Lake,California,US,2020-10-17 04:24:12,39.10124298,-122.7536244,642.0,14.0,0.0,628.0,"Lake, California, US",997.1111732364177,2.1806853582554515,64386,73346395,"6 km (3.75 mi) WNW of Cobb, CA",2020-02-26,38.83,-122.79,3.7,"LNU Lightning Complex (includes Hennessey, Gamble, 15-10, Spanish, Markley, 13-4, 11-16, Walbridge)",True,2020-08-17T06:40:00Z,363220.0,100.0,-122.14863999999999,38.48193,False,True,See details below
277,6033.0,Lake,California,US,2020-10-17 04:24:12,39.10124298,-122.7536244,642.0,14.0,0.0,628.0,"Lake, California, US",997.1111732364177,2.1806853582554515,64386,73346395,"6 km (3.75 mi) WNW of Cobb, CA",2020-02-26,38.83,-122.79,3.7,Catholic Fire,True,2020-09-01T17:34:38Z,13.0,100.0,-122.637037,39.012743,False,True,"Highway 20 and Catholic Church Rd, east of Clearlake Oaks"
278,6035.0,Lassen,California,US,2020-10-17 04:24:12,40.67311306,-120.59350990000002,752.0,1.0,0.0,751.0,"Lassen, California, US",2459.686651620711,0.13297872340425532,30573,,,,,,,Wood Fire,True,2020-02-23T17:50:20Z,57.0,100.0,-120.49391999999999,40.62155,False,False,"Off Horselake Road and Woodranch Road, East of Susanville"
279,6035.0,Lassen,California,US,2020-10-17 04:24:12,40.67311306,-120.59350990000002,752.0,1.0,0.0,751.0,"Lassen, California, US",2459.686651620711,0.13297872340425532,30573,,,,,,,Horn Fire ,True,2020-06-02T17:01:52Z,37.0,100.0,-120.288882,40.809323,False,False,"Horn Road and Mail Route Road, east of Ravendale in Lassen County. "
280,6035.0,Lassen,California,US,2020-10-17 04:24:12,40.67311306,-120.59350990000002,752.0,1.0,0.0,751.0,"Lassen, California, US",2459.686651620711,0.13297872340425532,30573,,,,,,,R-2 Fire,True,2020-06-23T21:12:11Z,563.0,100.0,-120.28147,40.43203,False,False,"Highway 395 and Smoke Creek Rod, Northeast of Susanville "
281,6035.0,Lassen,California,US,2020-10-17 04:24:12,40.67311306,-120.59350990000002,752.0,1.0,0.0,751.0,"Lassen, California, US",2459.686651620711,0.13297872340425532,30573,,,,,,,R-3 Fire,True,2020-06-24T07:49:19Z,210.0,100.0,-120.04635,40.44793,False,False,Skedaddle Ranch Road and Spencer Basin Road Northeast of Herlong
282,6035.0,Lassen,California,US,2020-10-17 04:24:12,40.67311306,-120.59350990000002,752.0,1.0,0.0,751.0,"Lassen, California, US",2459.686651620711,0.13297872340425532,30573,,,,,,,Muck Fire ,True,2020-06-29T12:35:41Z,12.0,100.0,-121.2199939,41.0336731,False,True,"Highway 299 and Muck Valley Road, South of Nubieber "
283,6035.0,Lassen,California,US,2020-10-17 04:24:12,40.67311306,-120.59350990000002,752.0,1.0,0.0,751.0,"Lassen, California, US",2459.686651620711,0.13297872340425532,30573,,,,,,,Hog Fire,True,2020-07-18T17:28:18Z,9564.0,100.0,-120.86375,40.420885999999996,False,True," Hog Flat Reservoir, West of Susanville"
284,6035.0,Lassen,California,US,2020-10-17 04:24:12,40.67311306,-120.59350990000002,752.0,1.0,0.0,751.0,"Lassen, California, US",2459.686651620711,0.13297872340425532,30573,,,,,,,Gold Fire,True,2020-07-20T14:12:25Z,22634.0,100.0,-120.92329299999999,41.11037,False,True,"Highway 139 and County Road A-2, South of Adin"
285,6035.0,Lassen,California,US,2020-10-17 04:24:12,40.67311306,-120.59350990000002,752.0,1.0,0.0,751.0,"Lassen, California, US",2459.686651620711,0.13297872340425532,30573,,,,,,,North Fire,True,2020-08-02T16:51:26Z,6882.0,100.0,-120.44811000000001,40.36764,False,False,"Highway 395 and Highway 70, east of Chilcoot in Lassen County, "
286,6035.0,Lassen,California,US,2020-10-17 04:24:12,40.67311306,-120.59350990000002,752.0,1.0,0.0,751.0,"Lassen, California, US",2459.686651620711,0.13297872340425532,30573,,,,,,,R-1 Fire,True,2020-08-11T07:37:23Z,285.0,100.0,-120.549595,40.590714,False,False,Horse Lake Mountain
287,6035.0,Lassen,California,US,2020-10-17 04:24:12,40.67311306,-120.59350990000002,752.0,1.0,0.0,751.0,"Lassen, California, US",2459.686651620711,0.13297872340425532,30573,,,,,,,W-5 Cold Springs,True,2020-08-23T08:24:24Z,0.0,0.0,-120.28138899999999,41.028611,False,False,"Cold Spring Road, West of Cold Spring Mountain "
288,6037.0,Los Angeles,California,US,2020-10-17 04:24:12,34.30828379,-118.2282411,287222.0,6855.0,0.0,280367.0,"Los Angeles, California, US",2861.0313646422933,2.3866556183022194,10039107,38695658,"3 km (1.875 mi) WSW of South El Monte, CA",2020-09-18,34.04,-118.08,4.5,Bobcat Fire ,False,2020-09-06T14:42:02Z,0.0,0.0,-117.96483799999999,34.244649,True,False,"Northeast of Cogswell Reservoir, San Gabriel Canyon in Los Angeles county. "
289,6037.0,Los Angeles,California,US,2020-10-17 04:24:12,34.30828379,-118.2282411,287222.0,6855.0,0.0,280367.0,"Los Angeles, California, US",2861.0313646422933,2.3866556183022194,10039107,38695658,"3 km (1.875 mi) WSW of South El Monte, CA",2020-09-18,34.04,-118.08,4.5,Rowher Fire,True,2020-07-01T16:43:16Z,648.0,100.0,-118.324601,34.542742,False,False,"Spring Canyon Road and Anthony Road, North of Santa Clarita "
290,6037.0,Los Angeles,California,US,2020-10-17 04:24:12,34.30828379,-118.2282411,287222.0,6855.0,0.0,280367.0,"Los Angeles, California, US",2861.0313646422933,2.3866556183022194,10039107,38695658,"3 km (1.875 mi) WSW of South El Monte, CA",2020-09-18,34.04,-118.08,4.5,Soledad Fire,True,2020-07-05T17:18:35Z,1525.0,100.0,-118.328877,34.467915000000005,False,False,"Soledad Canyon Road and Agua Dulce Canyon Rd, South of Agua Dulce "
291,6037.0,Los Angeles,California,US,2020-10-17 04:24:12,34.30828379,-118.2282411,287222.0,6855.0,0.0,280367.0,"Los Angeles, California, US",2861.0313646422933,2.3866556183022194,10039107,38695658,"3 km (1.875 mi) WSW of South El Monte, CA",2020-09-18,34.04,-118.08,4.5,Ridge Fire,True,2020-07-27T17:19:21Z,321.0,100.0,-118.72004,34.75844,False,False,Old Ridge Route Rd in the community of Quail Lake
